N1	N2	Na	Tsplit
4.93533	24.22551	11.30490	23.27635 
7.29160	18.53854	23.12785	4.31053 
14.79631	29.61481	0.22589	7.57318 
13.79565	13.32430	5.74867	8.21840 
2.75142	3.14630	6.87606	18.59910 
28.66446	18.09227	29.11457	15.88050 
14.27488	24.68558	0.79854	26.61482 
23.57206	27.33096	9.71703	5.19151 
3.01858	21.68895	0.03381	14.13451 
12.92591	1.92779	1.55685	5.52963 
22.80390	9.51957	5.92997	20.60169 
28.98735	5.36154	13.47555	16.58946 
11.33970	22.34567	18.21521	14.67787 
20.15597	13.55494	29.02042	28.38886 
7.45785	5.29561	21.19841	28.08988 
4.67414	3.69729	19.33415	8.13313 
17.28725	4.09802	26.37963	16.21994 
20.03123	24.59607	3.39191	21.94221 
4.37178	10.00450	25.85687	3.58980 
19.14827	3.09358	12.84673	9.11760 
3.49504	18.71687	28.45928	23.66402 
27.11926	20.43831	2.31511	20.27518 
19.42016	23.40027	16.53140	19.22938 
23.43249	16.58629	28.14953	22.51965 
7.92403	14.90690	29.37743	21.19056 
20.74487	13.57277	28.96044	3.44863 
11.27018	11.21666	21.62170	12.06283 
16.27587	5.47572	0.47329	4.55051 
22.62977	5.07131	8.87150	25.25985 
19.27747	28.66899	18.09911	10.54190 
9.61183	26.57071	25.20845	3.46627 
10.83870	9.06677	10.69994	16.09800 
7.02774	26.66075	4.89338	4.01283 
12.63486	18.60841	9.24476	6.77282 
17.67928	20.48619	21.93976	18.35001 
26.06839	5.20480	26.29094	20.77663 
27.06833	8.86050	25.38957	13.38004 
1.98213	27.31565	1.83646	4.38987 
17.56618	22.24894	4.58377	19.58322 
25.71073	21.99040	0.75857	28.91208 
16.63644	9.76900	22.41273	20.72880 
4.14208	28.80486	8.62559	6.05520 
0.09364	26.98085	23.93523	27.64634 
14.07228	18.16174	1.08389	23.09562 
1.43759	16.41036	6.46844	3.43382 
12.05556	27.11257	1.31694	27.75450 
16.17452	24.37181	27.61229	25.20167 
1.58220	11.41059	22.78021	14.64449 
27.48309	20.57084	2.00553	22.48293 
21.21893	9.95620	3.96940	15.08868 
9.79181	14.25686	3.74301	12.13900 
29.28708	29.08917	29.44910	23.54989 
7.33986	20.92319	27.19472	4.04533 
20.05735	4.76224	17.67783	26.82992 
16.18615	3.77367	1.91743	15.36145 
29.59544	13.84124	1.18280	3.92956 
23.01732	5.54371	2.94757	20.26034 
0.07689	7.56106	11.07065	11.86267 
7.34584	4.96197	2.50182	19.32503 
24.27002	17.67785	9.01404	4.27606 
3.25707	28.47769	26.89095	4.71478 
27.82916	29.50601	18.34374	20.10419 
12.62408	17.18985	25.78495	10.02774 
29.98408	6.56369	18.20037	6.00700 
8.85306	23.88336	17.33637	24.26523 
27.58462	27.52010	2.60042	25.49311 
23.91345	5.70947	8.78359	3.95486 
15.30934	20.28561	18.91566	17.94816 
23.46656	14.96915	19.78722	17.94777 
8.94983	17.29902	9.36458	18.44884 
23.14227	0.93051	18.84849	8.66002 
17.62560	11.74761	29.00164	21.95511 
1.81693	5.39164	7.03798	0.29493 
4.56004	11.54674	1.98651	9.44706 
12.75761	6.81745	23.91364	18.87558 
13.14776	3.65856	16.19149	14.16116 
28.51973	24.56246	4.29807	22.49966 
27.88696	11.70055	7.01611	8.33250 
15.05619	3.30163	26.04946	16.30292 
18.78656	19.36300	15.71536	6.44153 
22.56861	19.36373	25.68968	19.75860 
24.58852	9.34253	29.97126	14.92439 
17.67524	8.36758	10.46202	2.09871 
17.62855	2.10589	14.45500	24.63677 
17.92829	10.17598	14.36761	9.16374 
25.60582	11.92567	27.20824	6.46361 
18.94409	18.12327	12.80039	20.52652 
24.67796	8.11685	14.61878	18.00572 
13.44868	12.71135	17.69475	12.69617 
25.03317	22.28382	21.29018	11.74525 
29.96995	25.55716	15.83895	23.16123 
1.14694	9.56228	27.12168	2.93719 
26.40826	14.65399	12.75247	22.48498 
27.37531	24.35542	11.46925	12.30603 
5.78344	21.26691	4.02122	25.82159 
4.35540	1.18426	9.28052	16.88385 
11.06747	11.34431	3.26332	22.89976 
18.18930	21.59682	29.41626	19.87741 
23.37486	29.95510	4.45544	3.39787 
5.61731	16.41506	18.93389	7.59942 
17.84597	7.57487	19.00090	16.63693 
8.86394	10.87698	11.40193	12.10259 
27.37482	18.07971	26.60250	2.00573 
5.89676	29.82327	26.42924	22.49092 
27.19388	7.21712	0.91367	4.78543 
7.41117	29.40552	10.03576	18.55588 
28.29790	16.56606	3.98330	16.63683 
16.24414	3.27596	12.73176	5.25564 
11.50321	23.85855	19.57082	28.48369 
1.07366	4.38029	7.58666	6.76265 
14.43761	26.40571	14.50670	24.22386 
4.22982	24.59367	2.50227	12.53142 
28.15254	24.02492	6.09142	15.25450 
19.65668	19.43019	24.58001	4.37316 
9.50856	19.05247	3.47979	24.01150 
26.79452	13.20336	18.69858	2.40039 
21.39129	17.41706	25.63394	14.08748 
19.99298	9.13522	3.08580	29.24430 
7.93699	13.08590	23.24914	11.17041 
6.74636	16.66264	23.05626	18.47346 
24.95360	24.60651	0.87628	25.39741 
5.21077	4.80389	21.40971	10.96549 
20.63801	8.47460	0.15396	10.47968 
29.87728	1.35748	26.78134	21.41203 
2.85175	14.74529	6.39459	10.25789 
21.77068	0.01654	11.38197	16.05279 
17.47475	6.21497	18.78922	16.39296 
5.49072	2.13683	23.26225	17.31881 
25.74401	27.29072	28.24734	21.15500 
19.79408	2.85514	3.32985	2.02883 
0.39740	24.87675	18.02074	16.48122 
8.91281	29.64298	2.28282	15.70142 
12.66581	29.81587	6.43027	23.17552 
15.83174	28.44827	18.96987	12.33936 
6.56986	22.65884	17.69245	16.95025 
3.92235	1.56358	29.15184	14.72603 
20.61826	15.97883	6.95628	5.71472 
2.41715	2.93440	26.09490	6.66260 
26.11055	5.91946	13.66012	22.62498 
14.70196	2.25581	26.59090	28.77245 
11.40454	13.43757	22.46125	0.70149 
5.91934	22.56510	0.28861	23.70600 
21.09821	3.17596	26.37881	10.58649 
26.80867	23.03063	1.34717	10.12279 
19.42197	29.03245	23.88828	27.83221 
23.89274	11.77016	22.17461	23.55038 
0.88619	13.78024	3.75820	27.68498 
1.80981	8.41639	16.27944	5.73536 
24.63791	0.95338	14.92379	26.54705 
19.28877	4.10828	20.44847	29.86294 
29.03111	23.69885	7.38531	28.30824 
17.29985	29.44507	28.23295	27.25594 
2.30732	2.67620	20.24365	29.71077 
15.26419	17.52416	18.02227	1.35158 
9.34523	25.48803	23.40803	16.95587 
24.43456	0.88481	15.20587	28.88555 
4.87941	27.98535	2.50328	7.21715 
25.76263	19.93598	29.38549	19.60779 
5.09192	6.48992	25.23776	17.68748 
25.79481	25.10539	27.65318	28.30213 
12.03062	22.08376	5.24822	4.11727 
14.36087	15.15335	19.47576	3.13859 
7.66585	9.38190	9.21123	27.26447 
2.34118	10.23943	28.31172	6.00085 
25.70759	5.18816	10.19616	26.45944 
6.30990	11.73702	26.18954	3.78145 
7.66031	0.76522	11.26812	12.98241 
18.11795	18.66294	16.46782	1.64971 
26.43652	28.15123	10.38169	13.34893 
12.40769	28.69932	12.88652	27.96018 
2.68470	24.73659	0.97151	26.96860 
21.51529	24.98352	16.52368	7.29683 
28.28621	25.66653	9.12411	16.87964 
2.60768	14.65491	25.50650	13.33403 
14.35918	14.37425	28.17197	27.18527 
5.42722	2.47042	19.48655	17.11901 
5.44633	8.00652	19.83326	3.71017 
13.13856	14.62900	13.23995	25.54950 
5.80239	14.63023	21.28102	3.14538 
7.51785	8.85281	29.27004	1.15207 
7.72747	12.00746	18.33776	19.36445 
28.46190	26.65722	20.17502	6.09186 
26.52642	10.97252	22.49715	3.41096 
29.54264	14.10571	3.00078	25.64457 
1.86539	28.74008	9.12725	18.35028 
7.33309	0.98727	3.59855	7.25206 
24.88483	17.04035	21.59188	17.89742 
9.45794	0.76760	24.43748	23.22431 
8.32710	5.33685	24.10269	15.76366 
22.95359	29.08233	15.20356	20.84795 
22.63420	9.18585	27.14380	10.14777 
24.04247	14.78224	9.94037	4.24999 
11.95176	4.91411	11.72148	14.33498 
22.48986	24.09812	15.13485	6.00226 
20.58081	4.87115	20.52914	28.75422 
25.44295	10.37899	20.54217	0.67080 
19.00448	24.86729	19.86922	22.10668 
0.29950	5.37009	10.01750	6.08809 
15.08386	5.25268	24.66098	24.14243 
23.19345	24.37385	19.90742	2.73188 
29.65107	12.86820	24.12135	9.32426 
29.04572	0.50398	6.36738	28.39930 
24.18896	3.75013	11.09536	26.71406 
4.76792	8.51209	6.21677	21.10820 
5.17423	14.79853	9.98724	3.75413 
4.66875	22.69793	24.08772	1.10119 
10.16966	22.50062	27.76773	25.88837 
18.66989	24.89954	6.19669	3.13058 
20.23796	26.30367	28.44044	4.91492 
5.20645	10.04599	23.34840	26.47382 
25.93011	6.46623	11.81590	15.07920 
6.16843	9.68263	4.55613	27.28071 
5.28947	16.19837	21.14085	4.42049 
0.11985	12.77331	11.27918	17.03726 
4.23591	25.12096	20.68272	3.11300 
6.89332	25.89456	26.21283	22.97649 
15.52006	23.47727	2.60739	20.52666 
15.50211	8.46801	21.72188	25.82405 
19.82118	19.16004	2.09393	0.38508 
17.60311	1.37775	13.33557	29.78339 
5.02783	27.95849	15.87060	2.50353 
12.91171	5.90939	8.44379	16.36686 
1.13154	26.33196	10.49502	12.86672 
3.07802	9.26990	17.76246	17.35140 
5.61461	16.65370	22.26787	25.19790 
28.71283	5.40377	4.46293	18.44677 
6.91268	19.66636	14.24550	14.34418 
27.98805	22.27436	18.55212	14.72023 
14.66434	13.02120	29.73024	21.19333 
17.56716	3.35197	2.07665	28.14143 
25.05095	19.07034	14.52840	8.18284 
14.45895	25.75418	3.56634	16.47936 
21.40668	22.44989	7.01145	19.51864 
13.32415	26.76120	25.15333	4.56126 
0.38723	23.58731	3.81105	5.85041 
20.70165	7.48352	6.57557	26.98337 
12.11700	5.25138	27.55763	2.27934 
25.75031	25.57760	3.02182	18.76832 
24.72282	29.22407	4.60249	11.49165 
15.90496	28.55310	5.47834	15.53767 
25.46413	9.47179	12.04520	14.11752 
3.53519	10.17108	21.50697	29.19612 
11.67979	21.80595	1.89534	21.20289 
11.16830	3.12861	29.66623	7.29387 
26.90029	9.81015	14.14415	10.95143 
12.97188	24.27033	26.41922	0.20267 
2.84459	17.07354	26.08375	20.66944 
15.93045	14.71961	23.53241	17.57260 
25.68003	23.85191	7.62070	22.45774 
0.04174	5.30643	1.28318	2.09203 
25.50683	28.35991	16.67370	9.42231 
7.95571	15.44063	9.05976	6.76510 
7.87613	28.26689	17.39441	13.96819 
2.95520	12.55241	29.28812	12.81397 
29.83569	10.43215	14.90820	1.33711 
10.17885	24.54813	1.54643	27.50365 
17.96254	26.30776	3.51496	24.93624 
8.32585	13.67878	9.23859	27.01832 
11.40714	7.16336	20.43012	28.82312 
26.20803	3.96500	0.33768	23.26944 
4.94544	12.69572	12.92927	2.09365 
1.31311	20.58276	9.20081	16.89551 
11.53348	9.07798	25.95396	8.28056 
29.63317	0.94360	23.78500	23.43498 
24.91239	19.10908	20.65970	8.34886 
20.53034	20.24899	19.12962	22.98630 
9.91723	1.39863	1.98060	28.46372 
13.68115	3.64213	10.65793	21.06694 
24.51400	8.78190	3.86835	27.25460 
19.64101	6.92297	24.58930	6.42290 
29.35394	8.42049	23.74920	7.41992 
18.14062	4.64224	5.52071	5.06808 
9.54780	24.12677	8.96641	25.31138 
12.60280	4.55739	23.98274	19.18567 
10.01654	23.68157	26.05287	17.06112 
11.39405	9.32746	29.38996	13.85422 
10.51817	0.27225	24.96037	0.11487 
12.56600	19.67620	29.16551	15.63784 
11.25128	28.60406	6.77501	14.40052 
2.98577	1.31192	16.95217	14.41747 
21.09190	23.18957	4.84521	20.13723 
9.16238	8.41521	21.17658	27.93871 
8.12432	20.56635	7.49292	17.85381 
7.84373	27.23113	16.12553	23.97680 
8.04492	3.84767	21.57902	0.18661 
5.07264	2.55820	1.43967	4.78372 
7.46016	29.05435	3.72014	12.58285 
1.74857	29.61211	21.25360	6.34521 
22.26690	11.45852	23.85720	11.53670 
15.53328	2.58655	15.91556	3.11124 
6.12672	28.27926	15.74800	19.33119 
18.40638	7.62042	15.41453	18.89416 
1.12115	28.70410	25.43367	3.31921 
15.42396	4.99320	29.01246	29.96362 
17.56245	28.83789	8.22739	8.40161 
3.62312	15.00574	9.28114	19.22710 
4.51904	16.61325	11.21219	10.67666 
12.46779	26.23862	0.72705	2.66110 
4.61451	9.04274	8.73498	13.58690 
5.81161	8.75192	23.13642	17.04128 
15.64687	13.39650	3.01271	0.14183 
19.04336	19.05567	26.56441	25.13404 
27.23597	14.43705	13.64243	21.06001 
14.01182	21.68997	27.01538	22.58248 
18.02227	9.57904	3.24168	1.06272 
23.71096	10.07912	29.73064	26.99576 
24.40632	5.25787	18.20893	23.21695 
19.76457	17.35659	3.51061	20.05497 
20.85532	21.87372	12.36209	23.99236 
25.33235	12.30561	20.58018	12.50927 
14.19104	3.12017	21.43626	17.31756 
17.83914	27.49110	27.03228	20.86317 
7.55035	2.78748	24.16820	19.66864 
9.84723	19.42705	25.91292	3.65490 
16.05747	19.89060	18.62669	18.78664 
11.70454	15.98673	27.22950	10.92713 
4.84430	7.54597	12.85760	22.12552 
7.64924	2.91672	17.69975	8.61448 
4.88837	18.83003	17.08398	12.40858 
2.47268	25.88453	0.69609	13.15216 
8.29683	25.89778	26.91390	8.14896 
5.73760	2.28693	29.41228	28.50962 
27.17595	21.56961	11.96762	6.82138 
24.02517	22.06103	19.03059	7.01356 
12.32139	12.83600	24.57674	20.38697 
15.35522	3.60469	14.39799	17.06189 
14.36686	28.90146	22.38246	19.89632 
25.85143	16.53103	11.79295	4.94430 
6.08467	27.68213	13.97882	12.99370 
13.73888	19.72289	21.15256	6.93070 
7.65159	25.72948	29.59981	28.26086 
0.76930	10.13136	0.80440	0.39172 
13.34358	27.21707	9.56071	8.93188 
20.11707	8.95622	2.53195	9.23251 
12.58811	6.20595	21.16043	11.09539 
25.42433	8.24712	26.84916	5.87778 
1.25749	18.13801	24.16061	5.82578 
11.13329	15.29477	18.94063	9.24411 
3.09272	0.57761	13.54040	20.37931 
15.27027	4.52733	2.81492	6.07409 
19.68606	18.18419	10.61540	10.56720 
11.32738	12.96279	24.92389	11.60975 
0.24827	17.58128	21.77400	23.73779 
22.47541	4.35781	6.47846	17.98906 
12.66178	21.84834	14.10869	9.27191 
12.62701	21.05349	8.91088	27.55272 
3.11944	1.27694	27.86617	25.72017 
0.45131	19.99292	27.30051	2.22297 
20.10789	12.85052	10.42831	3.14704 
20.14976	6.99354	13.80201	2.55344 
22.08651	27.19226	27.84326	4.88542 
1.50609	17.02312	0.99888	10.95716 
5.26476	26.55877	21.53807	27.12048 
14.56628	3.46340	9.76051	6.93563 
18.80166	7.36636	26.49123	14.87906 
15.59494	15.78676	10.14529	27.49221 
9.23166	12.97135	9.78966	21.82115 
5.31527	24.18905	29.80986	29.70640 
17.05400	21.55027	23.96830	6.14955 
22.66221	10.48826	2.77127	1.46795 
21.83534	4.92547	14.92104	7.99556 
8.32653	25.70616	22.84107	4.97476 
1.64596	2.15806	22.97074	17.49143 
28.63898	15.22755	0.93628	12.51625 
13.44203	9.05756	26.43957	18.02048 
14.27178	10.13709	18.98807	8.27170 
14.44345	25.05147	14.53858	6.23703 
0.61720	18.34704	27.34409	6.32043 
24.16831	18.78248	5.62360	11.81349 
14.34398	25.04757	22.28460	9.52189 
17.70643	4.96907	8.74661	17.64411 
28.86505	13.07929	4.35883	23.17512 
3.75152	19.50081	2.26726	2.64260 
15.82887	17.57066	9.56773	7.72629 
5.07736	23.36977	27.65960	21.85334 
0.87844	22.85707	6.58234	26.34812 
16.45600	13.17760	3.77564	9.62835 
27.44907	18.63980	17.72654	14.47631 
16.90944	0.67023	14.89360	21.65007 
21.53218	26.10779	16.76734	23.48793 
5.10668	13.79143	23.91296	9.77638 
6.36274	18.15783	7.24779	0.54916 
6.75969	18.21766	28.89240	0.32400 
20.19921	5.07393	17.39673	4.54432 
4.77216	29.77486	3.33178	15.95127 
20.12059	19.59383	21.80299	21.43770 
13.78073	0.65745	8.82435	12.25589 
26.88261	2.38981	16.95006	10.59506 
16.61431	21.30112	6.58377	0.07230 
9.76476	10.49291	9.38039	9.82902 
13.92715	8.11156	1.34329	26.69840 
24.61617	19.18629	1.30148	11.92764 
23.18585	17.76684	22.72390	1.72081 
5.26830	20.21404	4.36945	28.70312 
29.90294	6.61076	21.41168	14.60824 
23.99641	23.20813	25.54414	27.11853 
29.57708	25.32080	16.24404	28.47012 
22.34648	10.21433	8.47295	27.51948 
18.93239	22.32107	1.00779	0.69398 
5.87390	15.98040	29.34926	9.57684 
27.32215	26.33118	19.02926	12.14595 
19.07674	3.95084	27.19469	7.72911 
25.32083	12.79211	24.62779	0.89987 
0.78201	11.61080	29.28010	21.96259 
13.87104	10.85733	17.28970	25.34864 
4.08148	6.68179	13.36507	25.90990 
22.77898	21.67166	24.71414	16.02994 
21.94952	16.97066	20.59431	6.59733 
16.08203	5.20015	15.01217	2.59281 
14.48250	2.90350	14.55990	27.29349 
8.62575	20.52896	12.80369	16.12495 
5.69989	22.27840	10.59559	28.45949 
8.51211	0.50386	24.08565	14.90883 
14.88158	20.79381	0.15137	19.37743 
14.13322	9.70531	21.64382	27.15652 
7.25083	11.83882	12.16452	9.62884 
16.97035	20.02873	15.03995	16.58551 
9.77599	24.98330	4.76483	5.59986 
29.67801	20.44300	17.42515	0.90558 
5.87284	27.55435	27.00146	13.03536 
23.07734	10.60757	4.28134	1.78959 
11.01843	14.93327	19.97702	3.74069 
27.93353	29.13685	5.99698	12.38855 
7.38756	28.93180	6.48771	17.18038 
7.39221	17.35870	4.19387	23.40308 
28.80990	13.42664	11.77287	14.12039 
28.38863	3.49043	0.96541	1.52182 
6.46485	22.51329	15.45966	24.02047 
17.97951	3.30876	10.66751	2.95078 
8.13281	0.28561	1.58503	4.58407 
16.17399	18.68887	22.96121	15.94311 
26.12298	26.21032	7.93077	23.14063 
22.07592	18.06188	16.37310	8.22264 
11.08940	8.80589	27.35633	13.62282 
28.26373	12.38316	24.41452	29.45427 
6.16442	22.75210	8.40739	12.04822 
19.74474	20.26590	10.45375	17.45503 
23.78255	9.71607	29.20279	18.05508 
29.69258	18.61235	0.21569	19.88286 
1.82557	28.22928	5.67080	24.49467 
29.65493	18.69964	1.41202	15.71893 
8.71629	14.53582	6.60624	23.15880 
12.05641	26.50878	16.26428	3.63796 
16.76252	24.02028	17.39234	23.89508 
6.94463	9.58165	22.46390	10.62012 
25.14916	28.51419	11.19775	9.75261 
27.60999	19.91171	22.54422	21.64339 
0.31756	26.87236	26.96443	21.01589 
2.13945	10.36546	11.67400	5.09294 
15.40697	25.55243	2.24294	25.23953 
29.94966	13.46185	14.87524	13.21714 
25.45130	21.07594	15.41048	27.37068 
26.20263	15.74119	24.80149	2.77921 
10.62296	3.14985	10.15158	26.82922 
27.49244	7.51914	23.01172	8.83067 
5.33021	8.17197	19.90835	6.50649 
27.65666	12.46960	19.22284	25.66301 
25.76024	12.27618	19.65550	29.74521 
0.02792	11.64128	2.30888	22.44994 
15.49088	24.76350	16.69374	21.73917 
3.44770	7.58445	5.12304	4.04542 
26.06860	2.64655	18.43597	29.70311 
0.57514	26.35613	11.51287	5.76731 
26.48109	27.55776	11.15237	21.00952 
22.88406	27.01365	28.88909	12.90529 
14.05404	5.78451	10.92712	20.63693 
7.92102	22.47232	12.11036	1.78128 
11.76452	19.63995	22.08019	7.55105 
3.13835	2.81631	25.31239	10.61765 
13.83144	8.81514	21.98656	29.23133 
1.47263	10.07673	5.08301	7.66568 
22.24754	13.48448	1.48472	11.74831 
22.24827	9.52164	15.26371	25.19511 
13.17933	6.08819	5.26206	13.03192 
3.43360	14.42125	24.45740	23.17635 
8.47343	13.45108	7.90691	1.14119 
25.83413	7.10082	27.55913	21.77130 
29.14853	19.15796	18.77628	13.32920 
6.45139	11.35766	28.32603	23.52234 
8.90247	2.83439	21.66583	16.18135 
16.59146	25.45443	5.21259	22.51377 
27.19690	21.95951	3.57733	4.47581 
24.28409	23.58834	8.41396	29.57633 
6.72442	20.76348	4.25992	27.83304 
13.61311	16.70350	3.88233	28.84398 
17.15427	21.96036	12.05557	10.23164 
3.62756	24.41996	18.53919	0.90910 
22.45454	17.06238	21.70743	20.17879 
19.01829	0.97078	5.06133	2.96418 
26.43479	14.01029	13.90381	21.93577 
17.63062	28.98654	0.35532	17.51957 
19.42566	17.15941	22.81745	27.69283 
1.81846	18.75356	10.43547	19.06651 
27.75462	21.09832	28.39180	5.13842 
20.04325	13.88800	27.25776	22.17853 
9.40305	22.87488	18.43408	27.37595 
0.44816	17.22693	23.37438	2.78215 
17.56272	6.47002	26.68699	3.04691 
13.72284	28.19111	1.48715	6.14773 
25.27548	20.40554	13.46437	6.35350 
27.74621	14.78393	6.53335	25.78406 
29.48447	3.48363	26.98276	1.23535 
17.94422	4.90381	6.29377	8.19907 
21.51592	6.87575	4.32923	8.73833 
18.17860	14.03905	3.91730	12.40988 
18.00247	15.76474	19.79980	25.74924 
19.90566	22.63816	4.86580	20.55219 
5.70098	2.10837	9.95687	5.75624 
3.13987	20.32577	4.70169	24.27884 
22.38992	5.98969	24.86563	8.31434 
20.98504	25.03142	15.23620	3.71633 
16.47136	18.69592	25.37976	18.77094 
6.38188	13.51706	28.80169	3.69988 
29.72011	23.38360	27.74338	2.22309 
24.65767	12.56792	13.61905	12.24436 
5.51483	1.99404	29.96000	11.18925 
8.53090	14.67388	19.90019	29.39803 
24.35483	17.32574	18.86498	27.98652 
1.97741	28.73317	28.19563	14.09566 
27.13697	19.75629	4.72558	22.02620 
19.51943	16.83539	22.32693	22.29596 
16.58979	7.98011	1.08133	24.53854 
19.98777	0.32146	2.00089	11.47514 
17.31185	0.50801	8.36391	20.22087 
2.52488	24.24277	2.33417	7.20568 
10.16273	17.47053	14.00094	10.53047 
24.76066	28.72126	3.97369	27.63504 
5.31267	4.80757	23.91174	15.82122 
1.01989	15.40501	4.06930	26.21190 
5.14146	3.77963	3.51879	1.43058 
5.10844	16.43622	29.02681	25.80501 
20.30709	22.39479	5.47804	15.49645 
4.58088	27.63979	8.19738	1.62949 
6.78450	9.88763	15.67849	2.95309 
23.66958	24.24434	0.97962	21.12611 
0.04717	0.33624	28.47392	4.49079 
8.74869	6.22682	10.66131	10.58761 
3.96219	11.72723	1.10497	22.62915 
4.66223	2.15368	22.38969	23.31825 
5.80445	9.50047	18.92988	6.35754 
14.79064	7.29338	26.28248	5.03785 
19.43936	6.10172	28.41972	28.01458 
16.75926	19.07370	6.32418	12.15371 
15.57329	28.04473	19.05595	29.08920 
19.13139	9.58100	27.91648	20.92979 
23.38676	12.79792	20.06703	27.59743 
12.73702	16.91347	12.55572	22.32528 
23.84526	23.69432	20.75407	19.98351 
5.40347	8.11988	10.49034	23.12546 
27.17461	28.87865	2.15846	8.04373 
23.17293	17.07292	9.71584	21.24288 
20.87495	7.43004	21.12708	20.24433 
3.89721	12.59913	25.09243	3.43888 
28.48130	17.50771	27.29207	7.35623 
26.35525	28.65541	23.36403	26.38404 
6.34015	25.10720	13.20983	28.59239 
17.43642	26.61107	21.41812	25.11459 
13.59927	20.73558	26.28681	26.31600 
11.64541	6.74985	0.75542	14.84118 
17.44892	20.44757	7.23027	24.21706 
5.59264	1.00934	6.29430	2.82970 
26.09662	14.08994	18.95525	20.26599 
22.06411	16.02335	29.71246	8.13492 
0.91418	19.82043	27.48683	0.39028 
11.65035	19.83389	0.48966	20.07593 
9.50269	5.82057	19.49586	25.33653 
22.31205	21.63522	15.76265	17.79014 
28.28235	27.49366	14.22507	24.18367 
3.63348	26.96327	15.17143	26.41876 
6.12862	18.74868	7.19219	16.01170 
2.10867	21.65253	20.01012	9.68133 
28.60338	5.72311	1.15902	6.65358 
21.49539	29.74441	23.44564	26.79756 
28.83872	6.91539	21.87997	19.54149 
11.14590	26.75541	1.48067	23.95055 
18.33937	1.91086	7.36532	16.56234 
20.19685	16.04868	4.09705	18.39935 
21.45602	6.16518	22.36750	23.49348 
6.63868	29.87112	2.15053	7.31752 
2.04479	10.37784	19.26070	13.40677 
15.23132	23.25815	6.48726	23.21930 
11.45789	12.68695	1.78053	3.66635 
11.00530	17.44314	26.46554	4.33689 
8.42188	17.83927	11.39968	3.44363 
25.11482	18.98123	2.06134	18.65574 
20.37308	6.92825	3.33848	14.36292 
21.00419	19.93306	11.47977	24.30148 
17.59376	16.56075	8.65842	15.53859 
5.47428	6.82482	14.04139	22.43466 
29.74086	28.12961	24.44844	22.43826 
12.54393	28.44177	9.41309	18.89300 
25.61973	5.28814	16.87782	10.43530 
15.79807	26.60057	10.51382	24.21836 
8.97088	0.34946	10.22409	10.38097 
3.52891	20.81702	16.60545	27.61043 
1.55997	17.75128	7.67489	17.38400 
0.24888	29.91920	26.47033	19.77607 
